,name/ pos- ref- alt
7376,SRR1163493
7377,SRR1011507
7378,SRR1011502
7379,ERR552409
7380,SRR1165574
7381,SRR1049688
7382,SRR1180232
7383,ERR181922
7384,ERR1035323
7385,SRR1163388
7386,SRR1172942
7387,SRR2100968
7388,SRR3675528
7389,ERR551464
7390,SRR1175503
7391,SRR1173201
7392,ERR1035361
7393,ERR552154
7394,SRR1172091
7395,ERR245838
7396,SRR1172781
7397,ERR551348
7398,SRR2100055
7399,ERR216942
7400,SRR1163137
7401,SRR1165306
7402,ERR229987
7403,ERR551761
7404,ERR400421
7405,ERR553308
7406,SRR2101469
7407,SRR2100339
7408,SRR1162793
7409,SRR1172251
7410,ERR245846
7411,SRR1172122
7412,SRR1163483
7413,ERR1034650
7414,SRR1181031
7415,SRR1169143
7416,ERR551834
7417,ERR229954
7418,ERR551224
7419,SRR1180332
7420,ERR182038
7421,SRR1181243
7422,ERR551657
7423,ERR1034824
7424,SRR2101160
7425,ERR1034961
7426,SRR833026
7427,ERR551397
7428,ERR553194
7429,SRR2099983
7430,SRR1173516
7431,SRR1162721
7432,SRR1175063
7433,ERR551481
7434,SRR1181072
7435,SRR1181086
7436,SRR1173447
7437,SRR2101598
7438,ERR1035057
7439,SRR1174858
7440,SRR2101529
7441,ERR551849
7442,ERR552161
7443,SRR1146418
7444,SRR2100217
7445,ERR1034735
7446,ERR2145523
7447,ERR176715
7448,SRR1011515
7449,SRR2100674
7450,SRR2101601
7451,SRR1165527
7452,ERR182050
7453,ERR176824
7454,ERR1034728
7455,SRR2100174
7456,SRR2100956
7457,ERR551716
7458,SRR2101540
7459,ERR552229
7460,ERR1873448
7461,SRR1166092
7462,SRR1172986
7463,SRR1180353
7464,ERR1035358
7465,ERR552578
7466,SRR2101673
7467,SRR1165314
7468,SRR1169200
7469,SRR1183136
7470,ERR161110
7471,SRR1062900
7472,SRR1735634
7473,SRR671785
7474,SRR2100048
7475,ERR221578
7476,SRR2101456
7477,ERR190345
7478,ERR550688
7479,SRR3675521
7480,ERR067587
7481,SRR671726
7482,ERR550776
7483,SRR1173428
7484,ERR161153
7485,SRR1173246
7486,SRR998653
7487,ERR551399
7488,SRR1165684
7489,SRR1169477
7490,ERR046789
7491,ERR551519
7492,SRR1180397
7493,SRR2101741
7494,SRR2100816
7495,SRR2100146
7496,ERR161158
7497,ERR551943
7498,SRR1165278
7499,SRR1019135
7500,SRR2100748
7501,SRR1049713
7502,SRR1049076
7503,SRR998716
7504,SRR2100933
7505,SRR1169167
7506,SRR1049716
7507,SRR1180285
7508,ERR245703
7509,SRR2101411
7510,SRR833008
7511,ERR551983
7512,SRR1181087
7513,SRR2100356
7514,ERR1034870
7515,SRR833212
7516,SRR2101214
7517,ERR553183
7518,SRR2100720
7519,ERR551889
7520,ERR161138
7521,SRR1013572
7522,ERR182028
7523,SRR2101624
7524,SRR1019125
7525,SRR2100447
7526,SRR2101508
7527,SRR2100537
7528,SRR2101466
7529,ERR553117
7530,SRR3675240
7531,SRR1184355
7532,SRR2101206
7533,SRR1011454
7534,ERR551360
7535,ERR2145501
7536,SRR1172958
7537,SRR1162891
7538,ERR551563
7539,ERR550767
7540,ERR1213841
7541,SRR1172727
7542,SRR1735639
7543,SRR1013682
7544,ERR552372
7545,ERR551696
7546,ERR553301
7547,ERR181761
7548,ERR124640
7549,SRR1165236
7550,ERR067601
7551,ERR216909
7552,SRR833029
7553,SRR1165604
7554,SRR2101003
7555,SRR2100533
7556,SRR1735672
7557,ERR550895
7558,ERR1035200
7559,SRR1163104
7560,SRR1173410
7561,SRR1163021
7562,SRR1167367
7563,SRR998702
7564,ERR551116
7565,SRR1011491
7566,SRR3675245
7567,ERR181674
7568,ERR551188
7569,ERR551874
7570,SRR1173320
7571,ERR551349
7572,ERR176757
7573,SRR2101301
7574,ERR552260
7575,SRR2101402
7576,ERR1035312
7577,ERR212059
7578,SRR2100789
7579,ERR552298
7580,SRR2101215
7581,ERR1213935
7582,SRR2101685
7583,SRR1167305
7584,ERR552429
7585,ERR182054
7586,SRR671849
7587,ERR551579
7588,SRR998665
7589,ERR176528
7590,ERR245672
7591,ERR553190
7592,ERR212131
7593,SRR1182970
7594,ERR245736
7595,SRR1165276
7596,ERR181960
7597,SRR2101798
7598,SRR2101497
7599,SRR2100342
7600,SRR1180964
7601,SRR1173157
7602,ERR552771
7603,SRR1165268
7604,ERR176535
7605,ERR037534
7606,ERR1035112
7607,SRR1162518
7608,SRR1180361
7609,ERR176582
7610,ERR036238
7611,SRR1180414
7612,SRR1013643
7613,ERR551020
7614,ERR552096
7615,ERR176498
7616,ERR126627
7617,ERR552321
7618,SRR1162958
7619,SRR2101340
7620,ERR181785
7621,SRR2101606
7622,ERR1035307
7623,SRR2100616
7624,SRR1181124
7625,ERR551483
7626,SRR1162539
7627,SRR1180152
7628,ERR552858
7629,ERR400319
7630,ERR1034740
7631,SRR3675241
7632,SRR1180298
7633,ERR553153
7634,SRR1165704
7635,SRR2101457
7636,SRR671757
7637,ERR221543
7638,ERR1873564
7639,ERR176614
7640,SRR1173419
7641,ERR1035086
7642,ERR176469
7643,SRR2100984
7644,ERR1873555
7645,SRR1165293
7646,SRR2100832
7647,SRR2101241
7648,ERR176730
7649,ERR190348
7650,ERR1034736
7651,SRR1163229
7652,SRR1184336
7653,SRR1159252
7654,ERR550907
7655,ERR1035160
7656,SRR2100915
7657,ERR551806
7658,SRR1169225
7659,SRR1144785
7660,SRR1163208
7661,ERR551392
7662,ERR1213934
7663,SRR1162479
7664,ERR163943
7665,SRR998704
7666,ERR176550
7667,ERR181957
7668,SRR671841
7669,SRR1172737
7670,ERR124643
7671,ERR161127
7672,SRR2101730
7673,SRR1169121
7674,SRR1180421
7675,ERR1873442
7676,SRR2101118
7677,ERR553170
7678,ERR176754
7679,SRR1173129
7680,SRR1162862
7681,ERR551394
7682,ERR176462
7683,SRR1180320
7684,ERR1873404
7685,SRR671822
7686,SRR1180184
7687,SRR2101791
7688,SRR1166179
7689,ERR1035318
7690,ERR1035179
7691,SRR1049717
7692,ERR1035214
7693,ERR552734
7694,ERR176693
7695,SRR1165279
7696,SRR1172991
7697,ERR161113
7698,ERR245783
7699,ERR190402
7700,SRR1165226
7701,SRR1181048
7702,SRR1165477
7703,SRR1180231
7704,SRR2100602
7705,SRR671843
7706,ERR1034768
7707,SRR1173518
7708,ERR2124096
7709,SRR2100774
7710,ERR1035090
7711,SRR2100912
7712,ERR216913
7713,SRR1062890
7714,SRR3675440
7715,SRR2101121
7716,ERR551221
7717,ERR551090
7718,ERR161161
7719,ERR176746
7720,ERR551595
7721,SRR2101313
7722,ERR552308
7723,ERR245762
7724,SRR2100831
7725,SRR1180302
7726,SRR1165231
7727,SRR2101611
7728,SRR1013556
7729,SRR1146272
7730,SRR2101786
7731,SRR2101109
7732,SRR1162689
7733,ERR190405
7734,SRR1103616
7735,SRR2101346
7736,ERR551086
7737,SRR1159682
7738,SRR1144731
7739,SRR2101169
7740,SRR1167249
7741,SRR2100152
7742,ERR176509
7743,SRR1169539
7744,ERR245695
7745,SRR1175083
7746,SRR1166341
7747,SRR1180318
7748,ERR037545
7749,ERR551277
7750,ERR552581
7751,ERR176531
7752,SRR1181146
7753,ERR181800
7754,ERR552755
7755,ERR176493
7756,ERR212094
7757,SRR1165646
7758,SRR671864
7759,SRR2100818
7760,SRR2101194
7761,ERR1034984
7762,SRR1169554
7763,ERR552412
7764,SRR2101424
7765,SRR1173195
7766,SRR1172722
7767,ERR551436
7768,ERR234695
7769,ERR1873544
7770,SRR3675536
7771,ERR551105
7772,ERR1034871
7773,SRR1181171
7774,SRR2100588
7775,SRR2101170
7776,ERR1034682
7777,ERR1035317
7778,SRR2100700
7779,ERR552892
7780,ERR245647
7781,SRR671773
7782,SRR3675251
7783,SRR1163317
7784,SRR1180427
7785,ERR181927
7786,SRR998833
7787,ERR1035328
7788,SRR2100736
7789,SRR2101308
7790,SRR671776
7791,SRR1181133
7792,ERR550829
7793,ERR181732
7794,SRR2101724
7795,ERR553324
7796,SRR1180230
7797,SRR2099980
7798,ERR553341
7799,SRR1173186
7800,SRR1165694
7801,ERR245764
7802,ERR230008
7803,ERR176511
7804,SRR1049599
7805,ERR553247
7806,SRR3675224
7807,ERR245733
7808,ERR1213864
7809,ERR1034994
7810,SRR1169184
7811,SRR2100291
7812,SRR2100462
7813,ERR037472
7814,SRR1167387
7815,ERR036210
7816,ERR245658
7817,SRR2101675
7818,ERR1034623
7819,ERR551410
7820,SRR1173394
7821,ERR163973
7822,ERR550923
7823,ERR550926
7824,SRR2100272
7825,SRR998821
7826,ERR552320
7827,SRR1049734
7828,SRR1172443
7829,SRR2100987
7830,ERR037527
7831,SRR2101622
7832,SRR833116
7833,ERR037505
7834,SRR1181284
7835,SRR1181356
7836,ERR552704
7837,SRR998722
7838,SRR2467271
7839,ERR550675
7840,ERR176512
7841,SRR1173696
7842,SRR1165671
7843,SRR3675250
7844,SRR2101618
7845,ERR1035048
7846,SRR1175054
7847,SRR1181219
7848,SRR833079
7849,ERR1873551
7850,ERR190385
7851,ERR182053
7852,SRR671816
7853,ERR212056
7854,ERR176481
7855,SRR1173202
7856,SRR2101166
7857,ERR181745
7858,SRR2100545
7859,ERR163963
7860,ERR176466
7861,SRR1163139
7862,ERR221593
7863,ERR550793
7864,SRR2101549
7865,SRR1181252
7866,SRR1062917
7867,SRR1162992
7868,SRR1168970
7869,SRR1159003
7870,SRR1013570
7871,SRR1167350
7872,ERR1873446
7873,ERR1035111
7874,SRR1163007
7875,ERR1873465
7876,SRR2101267
7877,ERR181856
7878,ERR552932
7879,SRR2101709
7880,SRR2099992
7881,ERR216921
7882,ERR550862
7883,SRR2100536
7884,SRR2100193
7885,ERR551459
7886,SRR1180418
7887,SRR2101774
7888,SRR1162726
7889,ERR550796
7890,ERR2124083
7891,ERR553098
7892,ERR551603
7893,SRR2101752
7894,SRR2100115
7895,SRR1174822
7896,SRR1144735
7897,SRR2101318
7898,SRR1165683
7899,SRR2100625
7900,ERR551509
7901,ERR551297
7902,ERR552183
7903,ERR552358
7904,ERR164022
7905,SRR1180149
7906,ERR553050
7907,SRR1049637
7908,SRR1173210
7909,SRR2100253
7910,SRR1159723
7911,SRR1049719
7912,ERR553180
7913,ERR126605
7914,SRR832991
7915,ERR164001
7916,SRR2101757
7917,ERR176559
7918,SRR1162893
7919,SRR2100234
7920,SRR1173317
7921,ERR181911
7922,SRR2100396
7923,SRR671837
7924,SRR1181070
7925,ERR181929
7926,SRR2100826
7927,SRR1173546
7928,SRR1172955
7929,ERR176720
7930,SRR2100512
7931,ERR551810
7932,ERR552270
7933,SRR2100191
7934,ERR190356
7935,ERR176636
7936,SRR1173135
7937,SRR1162764
7938,SRR1013680
7939,ERR212025
7940,SRR1172915
7941,SRR998640
7942,ERR1034732
7943,ERR181681
7944,SRR1173554
7945,ERR550760
7946,SRR1048858
7947,SRR2100572
7948,ERR553076
7949,ERR245686
7950,ERR245657
7951,ERR245681
7952,SRR1013676
7953,ERR176451
7954,ERR551829
7955,SRR671746
7956,SRR1146372
7957,ERR176477
7958,SRR1049074
7959,ERR867528
